No.,회계연도,소관명,(세입)예산현액(원),(세입)수납액(원),(세입)증감액(원),(세출)예산현액(원),(세출)지출액(원),(세출)증감액(원),다음년도이월액(원),불용액(원)
"351","2019","통계청","3,256,000,000","4,341,636,750","1,085,636,750","383,468,682,000","370,332,897,130","13,135,784,870",0,"13,135,784,870"
"352","2019","통일부","2,811,000,000","1,981,406,260","-829,593,740","325,962,903,440","315,726,801,230","10,236,102,210","323,002,150","9,913,100,060"
"353","2019","특허청","661,550,000,000","666,751,580,180","5,201,580,180","661,582,404,000","655,454,747,770","6,127,656,230",0,"6,127,656,230"
"354","2019","해양경찰청","4,898,000,000","12,323,530,410","7,425,530,410","1,389,450,016,180","1,335,504,963,170","53,945,053,010","12,172,696,970","41,772,356,040"
"355","2019","해양수산부","1,559,706,000,000","1,459,360,644,770","-100,345,355,230","6,445,745,595,510","6,037,001,791,440","408,743,804,070","304,072,454,950","104,671,349,120"
"356","2019","행정안전부","58,877,000,000","61,153,840,940","2,276,840,940","56,598,925,773,690","56,227,545,674,980","371,380,098,710","131,303,324,440","240,076,774,270"
"357","2019","행정중심복합도시건설청","299,737,000,000","366,085,863,110","66,348,863,110","627,408,563,520","608,330,075,460","19,078,488,060","12,938,151,480","6,140,336,580"
"358","2019","헌법재판소","26,000,000","35,218,810","9,218,810","47,876,000,000","43,666,095,530","4,209,904,470","1,780,024,690","2,429,879,780"
"359","2019","환경부","5,810,614,000,000","6,063,685,618,580","253,071,618,580","12,815,338,873,220","12,545,956,420,310","269,382,452,910","137,703,513,500","131,678,939,410"
"360","2018","가습기살균제사건과 4·16세월호참사 특별조사위원회",0,"31,162,530","31,162,530","11,794,323,000","6,664,376,180","5,129,946,820","2,152,492,290","2,977,454,530"
"361","2018","감사원","448,000,000","453,266,910","5,266,910","132,323,421,100","124,198,771,040","8,124,650,060","1,353,003,960","6,771,646,100"
"362","2018","경찰청","968,715,819,000","910,585,270,000","-58,130,549,000","10,608,145,168,340","10,309,731,249,230","298,413,919,110","17,046,947,520","281,366,971,590"
"363","2018","고용노동부","86,917,000,000","68,675,975,890","-18,241,024,110","6,171,741,403,750","5,712,260,296,870","459,481,106,880","2,589,561,730","456,891,545,150"
"364","2018","공정거래위원회","512,597,000,000","241,570,333,090","-271,026,666,910","124,841,567,960","119,613,364,280","5,228,203,680","1,083,384,600","4,144,819,080"
"365","2018","과학기술정보통신부","9,417,818,530,000","7,923,725,641,250","-1,494,092,888,750","16,040,915,130,070","13,865,116,670,060","2,175,798,460,010","47,108,698,530","2,128,689,761,480"
"366","2018","관세청","97,775,000,000","86,131,835,000","-11,643,165,000","540,168,443,200","504,971,210,460","35,197,232,740","1,798,939,390","33,398,293,350"
"367","2018","교육부","4,095,685,000,000","4,168,056,265,480","72,371,265,480","68,768,682,064,650","68,628,460,713,790","140,221,350,860","27,587,484,220","112,633,866,640"
"368","2018","국가보훈처","7,690,000,000","6,849,368,360","-840,631,640","5,350,952,450,990","5,219,408,760,110","131,543,690,880","5,583,012,200","125,960,678,680"
"369","2018","국가인권위원회","17,000,000","12,747,480","-4,252,520","31,766,697,000","30,084,556,740","1,682,140,260","272,200,000","1,409,940,260"
"370","2018","국가정보원","1,875,000,000","18,804,234,900","16,929,234,900","468,537,111,040","435,491,719,670","33,045,391,370","7,219,406,980","25,825,984,390"
"371","2018","국무조정실 및 국무총리비서실",0,"526,010,640","526,010,640","555,628,337,000","540,979,539,140","14,648,797,860","207,292,000","14,441,505,860"
"372","2018","국민권익위원회","841,000,000","356,745,770","-484,254,230","76,821,274,000","75,518,030,470","1,303,243,530",0,"1,303,243,530"
"373","2018","국방부","1,377,096,000,000","1,632,814,474,960","255,718,474,960","31,401,254,978,760","30,211,138,306,120","1,190,116,672,640","693,258,656,020","496,858,016,620"
"374","2018","국세청","1,256,754,000,000","1,105,383,879,320","-151,370,120,680","1,678,196,924,000","1,638,832,471,100","39,364,452,900",0,"39,364,452,900"
"375","2018","국토교통부","17,642,878,725,000","18,022,495,345,720","379,616,620,720","41,261,886,660,600","40,419,746,442,930","842,140,217,670","604,420,832,910","237,719,384,760"
"376","2018","국회","2,349,000,000","3,210,716,310","861,716,310","612,011,759,090","561,470,199,830","50,541,559,260","7,844,673,830","42,696,885,430"
"377","2018","금융위원회","28,585,000,000","42,965,412,540","14,380,412,540","2,446,956,949,300","2,443,967,800,960","2,989,148,340","237,269,090","2,751,879,250"
"378","2018","기상청","9,219,000,000","6,107,094,910","-3,111,905,090","406,055,413,960","384,727,803,570","21,327,610,390","11,339,205,550","9,988,404,840"
"379","2018","기획재정부","305,189,719,896,000","318,252,969,770,840","13,063,249,874,840","13,906,722,846,200","12,314,240,070,460","1,592,482,775,740","6,278,707,320","1,586,204,068,420"
"380","2018","농림축산식품부","11,594,670,000,000","13,723,680,037,550","2,129,010,037,550","19,923,444,607,140","18,392,124,974,790","1,531,319,632,350","455,770,302,300","1,075,549,330,050"
"381","2018","농촌진흥청","23,921,000,000","22,540,950,740","-1,380,049,260","978,094,573,350","960,346,172,190","17,748,401,160","14,407,108,380","3,341,292,780"
"382","2018","대법원","1,013,975,685,000","690,404,967,900","-323,570,717,100","1,934,700,342,040","1,781,372,774,060","153,327,567,980","2,211,368,050","151,116,199,930"
"383","2018","대통령경호처","125,000,000","207,572,570","82,572,570","90,925,693,800","79,702,077,940","11,223,615,860","126,779,810","11,096,836,050"
"384","2018","대통령비서실 및 국가안보실","79,000,000","410,235,570","331,235,570","89,868,155,000","86,201,178,390","3,666,976,610",0,"3,666,976,610"
"385","2018","문화재청","40,459,000,000","48,719,013,660","8,260,013,660","697,507,143,200","673,514,742,150","23,992,401,050","11,698,031,500","12,294,369,550"
"386","2018","문화체육관광부","138,641,511,000","209,517,333,080","70,875,822,080","3,102,780,615,240","2,920,884,395,330","181,896,219,910","89,708,468,520","92,187,751,390"
"387","2018","민주평화통일자문회의","5,000,000","3,503,300","-1,496,700","29,978,083,000","29,810,928,500","167,154,500",0,"167,154,500"
"388","2018","방송통신위원회","41,909,000,000","57,310,340,460","15,401,340,460","56,425,024,000","55,607,928,190","817,095,810",0,"817,095,810"
"389","2018","방위사업청","255,798,000,000","588,905,487,560","333,107,487,560","14,379,550,027,700","13,499,323,446,600","880,226,581,100","593,261,408,760","286,965,172,340"
"390","2018","법무부","2,044,397,000,000","1,501,840,346,260","-542,556,653,740","3,913,701,089,210","3,788,092,149,210","125,608,940,000","13,442,423,400","112,166,516,600"
"391","2018","법제처",0,"41,184,840","41,184,840","33,257,822,000","32,536,940,820","720,881,180",0,"720,881,180"
"392","2018","병무청","208,000,000","213,217,000","5,217,000","221,647,599,000","215,089,431,890","6,558,167,110","24,524,880","6,533,642,230"
"393","2018","보건복지부","627,251,396,000","495,934,207,290","-131,317,188,710","38,564,465,391,700","38,449,541,475,590","114,923,916,110","40,559,930,430","74,363,985,680"
"394","2018","산림청","961,083,967,000","1,046,460,198,490","85,376,231,490","2,845,628,564,910","2,794,081,864,360","51,546,700,550","18,580,717,620","32,965,982,930"
"395","2018","산업통상자원부","5,640,462,500,000","5,213,040,807,270","-427,421,692,730","8,308,795,204,100","7,710,645,596,560","598,149,607,540","20,277,632,500","577,871,975,040"
"396","2018","새만금개발청","614,000,000","382,546,830","-231,453,170","284,845,161,010","268,311,530,590","16,533,630,420","14,623,935,820","1,909,694,600"
"397","2018","세월호선체조사위원회",0,"227,519,000","227,519,000","26,653,962,930","25,248,230,840","1,405,732,090",0,"1,405,732,090"
"398","2018","소방청",0,"777,639,800","777,639,800","201,545,160,610","181,065,691,310","20,479,469,300","13,877,746,870","6,601,722,430"
"399","2018","식품의약품안전처","24,030,000,000","24,970,833,900","940,833,900","479,424,292,750","461,765,766,840","17,658,525,910","3,223,058,130","14,435,467,780"
"400","2018","여성가족부","8,094,000,000","7,038,521,850","-1,055,478,150","427,143,014,230","416,415,325,660","10,727,688,570","1,872,045,690","8,855,642,880"
"401","2018","외교부","270,737,000,000","289,418,094,970","18,681,094,970","2,305,080,954,150","2,186,489,786,290","118,591,167,860","7,345,771,610","111,245,396,250"
"402","2018","원자력안전위원회","1,300,000,000","1,305,642,860","5,642,860","99,160,976,000","98,334,664,300","826,311,700","19,360,000","806,951,700"
"403","2018","인사혁신처","88,934,000,000","86,118,383,470","-2,815,616,530","3,650,341,343,220","3,643,545,473,910","6,795,869,310",0,"6,795,869,310"
"404","2018","조달청","342,035,230,000","403,225,949,330","61,190,719,330","342,660,560,660","338,285,288,130","4,375,272,530","348,304,640","4,026,967,890"
"405","2018","중소벤처기업부","72,330,000,000","212,841,480,170","140,511,480,170","4,395,112,338,160","4,384,486,599,830","10,625,738,330","3,977,718,820","6,648,019,510"
"406","2018","중앙선거관리위원회","4,093,000,000","1,602,516,060","-2,490,483,940","413,611,773,000","385,046,349,340","28,565,423,660","13,671,330","28,551,752,330"
"407","2018","통계청","2,506,000,000","5,774,650,980","3,268,650,980","302,630,377,000","291,143,146,530","11,487,230,470",0,"11,487,230,470"
"408","2018","통일부","1,756,000,000","1,763,121,370","7,121,370","323,818,443,810","271,380,230,620","52,438,213,190","6,087,903,440","46,350,309,750"
"409","2018","특허청","702,277,995,000","711,363,818,790","9,085,823,790","702,340,995,000","691,084,394,170","11,256,600,830",0,"11,256,600,830"
"410","2018","해양경찰청","4,486,950,000","6,839,831,280","2,352,881,280","1,304,482,470,910","1,260,303,238,280","44,179,232,630","16,233,516,180","27,945,716,450"
"411","2018","해양수산부","1,517,620,000,000","1,548,320,658,660","30,700,658,660","5,907,017,986,980","5,483,356,281,280","423,661,705,700","301,630,840,510","122,030,865,190"
"412","2018","행정안전부","57,281,050,000","50,676,444,080","-6,604,605,920","48,952,676,788,950","48,773,660,765,060","179,016,023,890","118,433,520,690","60,582,503,200"
"413","2018","행정중심복합도시건설청","290,943,613,000","378,967,501,350","88,023,888,350","623,812,054,510","546,328,582,160","77,483,472,350","67,767,563,520","9,715,908,830"
"414","2018","헌법재판소","1,247,000,000","1,265,578,810","18,578,810","45,444,868,000","42,607,749,000","2,837,119,000",0,"2,837,119,000"
"415","2018","환경부","4,796,962,300,000","5,166,855,018,360","369,892,718,360","9,908,064,431,220","9,745,128,253,560","162,936,177,660","73,553,543,220","89,382,634,440"
"416","2017","감사원","440,000,000","831,324,620","391,324,620","126,209,249,200","120,936,207,720","5,273,041,480","2,633,640,100","2,639,401,380"
"417","2017","경찰청","908,068,729,000","958,341,237,690","50,272,508,690","10,182,437,332,130","10,000,246,673,030","182,190,659,100","16,787,790,340","165,402,868,760"
"418","2017","고용노동부","81,917,000,000","99,435,050,980","17,518,050,980","2,473,567,681,770","2,327,052,762,030","146,514,919,740","5,541,243,750","140,973,675,990"
"419","2017","공정거래위원회","485,442,000,000","1,161,179,312,300","675,737,312,300","114,786,784,390","108,579,524,340","6,207,260,050","3,219,747,960","2,987,512,090"
"420","2017","과학기술정보통신부","4,361,602,882,980","3,976,369,583,130","-385,233,299,850","6,514,213,965,800","4,855,941,439,930","1,658,272,525,870","29,291,468,070","1,628,981,057,800"
"421","2017","관세청","44,661,000,000","32,241,526,030","-12,419,473,970","513,264,099,590","484,986,273,320","28,277,826,270","1,161,170,200","27,116,656,070"
"422","2017","교육부","4,162,062,000,000","4,139,159,217,800","-22,902,782,200","63,788,676,465,230","63,611,132,961,700","177,543,503,530","13,024,052,650","164,519,450,880"
"423","2017","국가보훈처","7,607,080,000","2,449,611,640","-5,157,468,360","4,812,690,443,920","4,788,251,254,990","24,439,188,930","10,460,894,990","13,978,293,940"
"424","2017","국가인권위원회","21,000,000","18,148,950","-2,851,050","29,428,800,000","28,531,286,910","897,513,090","355,000,000","542,513,090"
"425","2017","국가정보원","1,350,620,000","20,832,000,860","19,481,380,860","495,848,457,710","446,057,897,950","49,790,559,760","5,483,141,040","44,307,418,720"
"426","2017","국무조정실 및 국무총리비서실",0,"365,338,480","365,338,480","536,901,716,240","519,230,512,540","17,671,203,700","469,443,000","17,201,760,700"
"427","2017","국민권익위원회","816,000,000","1,549,352,820","733,352,820","73,684,662,000","72,633,438,100","1,051,223,900",0,"1,051,223,900"
"428","2017","국민안전처","7,314,498,000","8,443,639,290","1,129,141,290","1,693,608,768,080","1,693,606,183,160","2,584,920",0,"2,584,920"
"429","2017","국방부","1,325,098,000,000","1,482,277,352,810","157,179,352,810","29,854,881,810,680","28,720,999,396,090","1,133,882,414,590","629,815,849,760","504,066,564,830"
"430","2017","국세청","1,069,313,000,000","991,012,005,370","-78,300,994,630","1,610,515,308,000","1,592,674,081,160","17,841,226,840","151,538,000","17,689,688,840"
"431","2017","국토교통부","15,378,582,000,000","16,359,154,878,420","980,572,878,420","37,256,218,886,210","36,388,298,235,260","867,920,650,950","598,856,324,940","269,064,326,010"
"432","2017","국회","2,021,000,000","2,435,714,060","414,714,060","585,474,631,460","550,007,114,890","35,467,516,570","6,851,214,090","28,616,302,480"
"433","2017","금융위원회","77,829,000,000","100,843,355,650","23,014,355,650","2,033,464,734,000","2,029,799,588,530","3,665,145,470","51,137,300","3,614,008,170"
"434","2017","기상청","6,887,000,000","9,440,518,070","2,553,518,070","394,839,647,580","377,722,924,020","17,116,723,560","8,156,804,960","8,959,918,600"
"435","2017","기획재정부","286,667,439,907,000","294,794,880,417,660","8,127,440,510,660","17,757,454,238,160","15,645,503,690,490","2,111,950,547,670","19,230,358,200","2,092,720,189,470"
"436","2017","농림축산식품부","11,809,632,000,000","12,287,091,951,030","477,459,951,030","19,792,898,823,150","17,783,373,220,730","2,009,525,602,420","1,846,819,058,140","162,706,544,280"
"437","2017","농촌진흥청","40,671,000,000","24,501,836,230","-16,169,163,770","976,915,744,880","925,311,932,410","51,603,812,470","39,320,897,350","12,282,915,120"
"438","2017","대법원","897,001,773,000","709,730,797,860","-187,270,975,140","1,809,637,209,040","1,729,333,980,650","80,303,228,390","17,022,833,040","63,280,395,350"
"439","2017","대통령경호실","56,966,000","180,336,800","123,370,800","42,232,210,420","42,232,210,420",0,0,0
"440","2017","대통령경호처","36,034,000","93,305,770","57,271,770","49,276,168,580","38,471,919,370","10,804,249,210","1,440,586,800","9,363,662,410"
"441","2017","대통령비서실 및 국가안보실","76,000,000","120,274,010","44,274,010","88,063,301,000","75,126,084,060","12,937,216,940",0,"12,937,216,940"
"442","2017","문화재청","40,459,000,000","34,184,443,740","-6,274,556,260","670,451,096,050","647,096,702,330","23,354,393,720","10,427,905,200","12,926,488,520"
"443","2017","문화체육관광부","131,113,720,000","181,139,345,330","50,025,625,330","3,157,970,104,040","3,020,309,394,740","137,660,709,300","50,768,667,240","86,892,042,060"
"444","2017","미래창조과학부","4,465,344,963,020","3,669,521,342,230","-795,823,620,790","8,967,017,452,080","8,967,017,452,080",0,0,0
"445","2017","민주평화통일자문회의","6,000,000","6,959,490","959,490","27,326,444,000","27,121,008,580","205,435,420",0,"205,435,420"
"446","2017","방송통신위원회","31,183,000,000","22,952,542,880","-8,230,457,120","54,527,796,000","53,555,412,310","972,383,690",0,"972,383,690"
"447","2017","방위사업청","182,422,000,000","406,503,314,740","224,081,314,740","12,744,682,863,150","11,621,857,885,110","1,122,824,978,040","859,258,036,700","263,566,941,340"
"448","2017","법무부","1,858,895,000,000","1,603,112,516,670","-255,782,483,330","3,667,969,326,780","3,637,214,026,690","30,755,300,090","1,217,441,210","29,537,858,880"
"449","2017","법제처",0,"7,268,060","7,268,060","32,659,604,000","31,853,443,720","806,160,280",0,"806,160,280"
"450","2017","병무청","206,000,000","162,336,560","-43,663,440","220,450,108,500","210,897,317,610","9,552,790,890",0,"9,552,790,890"
"451","2017","보건복지부","594,506,539,000","706,961,409,600","112,454,870,600","34,945,203,586,740","34,849,119,177,160","96,084,409,580","26,475,905,700","69,608,503,880"
"452","2017","산림청","988,404,682,000","1,045,112,987,680","56,708,305,680","2,886,366,645,540","2,827,314,970,110","59,051,675,430","23,562,088,910","35,489,586,520"
"453","2017","산업통상자원부","5,956,289,000,000","5,644,056,833,560","-312,232,166,440","8,720,835,201,220","8,170,534,865,110","550,300,336,110","3,948,754,100","546,351,582,010"
"454","2017","새만금개발청","107,000,000","573,107,340","466,107,340","123,510,070,470","117,588,777,570","5,921,292,900","2,551,754,010","3,369,538,890"
"455","2017","세월호선체조사위원회",0,"1,750,320","1,750,320","29,196,000,000","4,808,299,360","24,387,700,640","22,024,962,930","2,362,737,710"
"456","2017","소방청",0,"2,284,746,850","2,284,746,850","94,379,381,090","76,048,201,100","18,331,179,990","16,965,281,610","1,365,898,380"
"457","2017","식품의약품안전처","24,146,000,000","21,067,134,270","-3,078,865,730","459,251,065,240","435,379,856,150","23,871,209,090","4,918,486,750","18,952,722,340"
"458","2017","여성가족부","8,094,000,000","8,280,396,090","186,396,090","382,352,735,720","359,418,471,530","22,934,264,190","1,657,905,230","21,276,358,960"
"459","2017","외교부","249,398,000,000","268,131,576,390","18,733,576,390","2,256,040,713,410","2,112,353,562,720","143,687,150,690","1,381,093,150","142,306,057,540"
"460","2017","원자력안전위원회","818,000,000","2,491,531,990","1,673,531,990","94,455,661,450","93,487,855,300","967,806,150","46,915,000","920,891,150"
"461","2017","인사혁신처","7,863,000,000","8,151,643,780","288,643,780","3,535,657,282,000","3,524,707,220,970","10,950,061,030","3,738,542,220","7,211,518,810"
"462","2017","조달청","338,878,650,000","365,024,765,100","26,146,115,100","339,464,919,260","292,599,514,860","46,865,404,400","625,330,660","46,240,073,740"
"463","2017","중소기업청","42,479,269,000","44,483,466,900","2,004,197,900","2,462,002,978,510","2,462,002,968,110","10,400",0,"10,400"
"464","2017","중소벤처기업부","27,976,731,000","51,694,697,420","23,717,966,420","1,738,115,079,710","1,732,210,952,170","5,904,127,540","349,724,160","5,554,403,380"
"465","2017","중앙선거관리위원회","1,691,000,000","5,942,882,920","4,251,882,920","712,195,740,150","699,621,897,390","12,573,842,760","199,220,000","12,374,622,760"
"466","2017","통계청","3,250,000,000","4,182,675,960","932,675,960","292,859,369,000","286,297,559,760","6,561,809,240",0,"6,561,809,240"
"467","2017","통일부","2,394,000,000","2,379,056,200","-14,943,800","470,835,469,190","399,912,882,200","70,922,586,990","8,209,702,810","62,712,884,180"
"468","2017","특허청","636,888,353,000","672,774,169,120","35,885,816,120","636,951,953,000","624,946,986,710","12,004,966,290",0,"12,004,966,290"
"469","2017","해양경찰청","2,143,941,000","2,123,933,720","-20,007,280","582,612,130,360","546,530,515,910","36,081,614,450","24,140,188,910","11,941,425,540"
"470","2017","해양수산부","1,572,035,000,000","1,836,568,129,980","264,533,129,980","6,164,178,251,270","5,649,389,129,580","514,789,121,690","354,639,478,980","160,149,642,710"
"471","2017","행정안전부","26,960,765,000","24,417,715,740","-2,543,049,260","19,429,146,021,460","19,313,904,116,630","115,241,904,830","16,135,463,950","99,106,440,880"
"472","2017","행정자치부","22,580,796,000","24,344,878,880","1,764,082,880","24,905,666,173,090","24,905,347,783,750","318,389,340",0,"318,389,340"
"473","2017","행정중심복합도시건설청","312,536,999,000","366,203,946,880","53,666,947,880","552,605,640,960","465,479,916,660","87,125,724,300","59,923,441,510","27,202,282,790"
"474","2017","헌법재판소","16,000,000","51,714,130","35,714,130","42,735,826,000","40,754,566,280","1,981,259,720",0,"1,981,259,720"
"475","2017","환경부","5,033,731,204,000","5,341,508,653,720","307,777,449,720","9,877,186,685,500","9,716,117,416,450","161,069,269,050","115,739,486,880","45,329,782,170"
"476","2016","4·16세월호참사 특별조사위원회",0,"900,549,980","900,549,980","6,977,366,370","5,806,446,880","1,170,919,490",0,"1,170,919,490"
"477","2016","감사원","429,000,000","460,347,420","31,347,420","119,274,455,950","116,329,007,490","2,945,448,460","1,022,343,200","1,923,105,260"
"478","2016","경찰청","901,435,376,000","988,986,978,340","87,551,602,340","9,877,787,309,850","9,553,680,486,700","324,106,823,150","16,567,123,130","307,539,700,020"
"479","2016","고용노동부","81,917,000,000","100,580,281,270","18,663,281,270","2,288,009,020,130","2,192,982,248,980","95,026,771,150","1,732,282,770","93,294,488,380"
"480","2016","공정거래위원회","633,227,000,000","379,840,337,880","-253,386,662,120","110,129,451,000","106,165,431,630","3,964,019,370","96,489,390","3,867,529,980"
"481","2016","관세청","41,522,000,000","31,694,437,310","-9,827,562,690","506,322,113,880","488,497,565,750","17,824,548,130","404,665,590","17,419,882,540"
"482","2016","교육부","131,304,000,000","189,597,380,220","58,293,380,220","54,614,648,074,160","54,359,123,777,690","255,524,296,470","6,006,939,230","249,517,357,240"
"483","2016","국가보훈처","3,203,000,000","2,344,029,680","-858,970,320","4,647,264,282,850","4,625,974,752,380","21,289,530,470","8,882,288,920","12,407,241,550"
"484","2016","국가인권위원회","22,000,000","152,868,620","130,868,620","28,324,803,000","26,935,799,950","1,389,003,050","140,000,000","1,249,003,050"
"485","2016","국가정보원","1,310,500,000","2,548,407,050","1,237,907,050","486,039,000,000","470,145,683,450","15,893,316,550","2,764,487,710","13,128,828,840"
"486","2016","국무조정실 및 국무총리비서실",0,"406,647,030","406,647,030","541,401,427,100","523,971,773,840","17,429,653,260","258,505,240","17,171,148,020"
"487","2016","국민권익위원회","472,970,000","967,461,890","494,491,890","69,533,676,000","67,173,114,330","2,360,561,670",0,"2,360,561,670"
"488","2016","국민안전처","16,050,000,000","22,614,469,310","6,564,469,310","3,564,969,273,500","3,462,209,244,810","102,760,028,690","54,296,813,470","48,463,215,220"
"489","2016","국방부","1,223,657,000,000","1,361,517,253,790","137,860,253,790","29,291,692,397,870","27,821,028,005,310","1,470,664,392,560","672,887,017,680","797,777,374,880"
"490","2016","국세청","1,130,222,000,000","1,041,695,745,560","-88,526,254,440","1,549,230,065,200","1,520,166,700,310","29,063,364,890","308,000,000","28,755,364,890"
"491","2016","국토교통부","15,879,557,000,000","16,287,027,140,570","407,470,140,570","38,930,920,267,740","37,438,465,932,780","1,492,454,334,960","635,632,803,210","856,821,531,750"
"492","2016","국회","1,885,000,000","2,716,839,550","831,839,550","558,013,726,170","524,500,258,930","33,513,467,240","5,179,806,460","28,333,660,780"
"493","2016","금융위원회","225,530,000,000","209,458,981,490","-16,071,018,510","2,330,292,671,000","2,327,896,351,620","2,396,319,380","50,700,000","2,345,619,380"
"494","2016","기상청","5,771,000,000","5,497,474,840","-273,525,160","414,210,690,650","396,151,955,540","18,058,735,110","9,663,620,580","8,395,114,530"
"495","2016","기획재정부","281,213,903,923,000","285,468,160,523,050","4,254,256,600,050","25,405,783,995,260","22,583,852,651,210","2,821,931,344,050","25,792,764,160","2,796,138,579,890"
"496","2016","농림축산식품부","11,932,654,000,000","11,744,628,204,830","-188,025,795,170","20,467,340,938,320","17,693,910,411,880","2,773,430,526,440","1,736,042,517,150","1,037,388,009,290"
"497","2016","농촌진흥청","21,057,000,000","28,880,654,920","7,823,654,920","959,940,905,310","881,987,610,920","77,953,294,390","59,752,290,880","18,201,003,510"
"498","2016","대법원","897,686,333,000","700,595,015,320","-197,091,317,680","1,731,467,692,560","1,650,625,634,370","80,842,058,190","5,936,318,040","74,905,740,150"
"499","2016","대통령경호실","93,000,000","1,501,722,360","1,408,722,360","84,545,117,000","78,555,614,550","5,989,502,450","175,348,000","5,814,154,450"
"500","2016","대통령비서실 및 국가안보실","75,000,000","70,830,290","-4,169,710","89,022,845,000","84,366,905,360","4,655,939,640",0,"4,655,939,640"
"501","2016","문화재청","39,127,000,000","36,757,437,760","-2,369,562,240","671,672,856,260","656,158,241,180","15,514,615,080","3,513,618,050","12,000,997,030"
"502","2016","문화체육관광부","132,669,828,000","166,346,105,530","33,676,277,530","3,171,145,753,370","2,887,688,266,380","283,457,486,990","127,896,839,040","155,560,647,950"
"503","2016","미래창조과학부","9,471,373,755,000","8,229,303,429,550","-1,242,070,325,450","15,611,101,378,470","13,527,018,601,670","2,084,082,776,800","67,208,156,100","2,016,874,620,700"
"504","2016","민주평화통일자문회의","6,000,000","5,674,400","-325,600","26,705,779,000","26,486,611,860","219,167,140",0,"219,167,140"
"505","2016","방송통신위원회","56,256,000,000","8,072,405,670","-48,183,594,330","55,618,604,000","54,203,032,670","1,415,571,330",0,"1,415,571,330"
"506","2016","방위사업청","211,874,000,000","199,596,623,420","-12,277,376,580","11,897,301,624,520","11,124,298,189,150","773,003,435,370","547,731,845,150","225,271,590,220"
"507","2016","법무부","1,888,761,000,000","1,645,784,212,520","-242,976,787,480","3,325,120,080,110","3,301,100,070,240","24,020,009,870","5,175,791,780","18,844,218,090"
"508","2016","법제처",0,"758,870","758,870","31,305,746,000","30,505,090,050","800,655,950",0,"800,655,950"
"509","2016","병무청","193,000,000","258,289,230","65,289,230","204,589,600,000","196,177,721,600","8,411,878,400","4,290,500","8,407,587,900"
"510","2016","보건복지부","544,398,681,000","617,257,751,820","72,859,070,820","34,014,861,355,450","33,707,948,197,810","306,913,157,640","26,239,462,740","280,673,694,900"
"511","2016","산림청","956,196,989,000","1,030,079,385,560","73,882,396,560","2,846,118,124,850","2,751,533,989,470","94,584,135,380","62,187,307,540","32,396,827,840"
"512","2016","산업통상자원부","6,039,336,000,000","5,153,061,308,270","-886,274,691,730","9,390,370,648,850","8,253,788,796,330","1,136,581,852,520","2,173,621,220","1,134,408,231,300"
"513","2016","새만금개발청",0,"133,861,780","133,861,780","83,364,963,180","79,477,339,190","3,887,623,990","2,214,609,470","1,673,014,520"
"514","2016","식품의약품안전처","14,920,000,000","16,419,545,710","1,499,545,710","437,120,666,690","417,079,926,960","20,040,739,730","7,024,923,240","13,015,816,490"
"515","2016","여성가족부","8,085,000,000","8,699,292,290","614,292,290","350,343,851,640","344,020,420,810","6,323,430,830","2,232,604,720","4,090,826,110"
"516","2016","외교부","241,372,000,000","285,340,380,720","43,968,380,720","2,171,768,726,520","2,102,647,370,820","69,121,355,700","7,699,780,410","61,421,575,290"
"517","2016","원자력안전위원회","818,000,000","1,485,126,420","667,126,420","91,014,840,630","90,196,359,360","818,481,270","141,470,450","677,010,820"
"518","2016","인사혁신처","6,453,000,000","6,644,124,030","191,124,030","3,194,094,956,880","3,183,848,578,030","10,246,378,850","283,100,000","9,963,278,850"
"519","2016","조달청","349,236,119,000","289,979,225,560","-59,256,893,440","349,906,787,810","249,598,875,970","100,307,911,840","586,269,260","99,721,642,580"
"520","2016","중소기업청","66,641,000,000","74,094,682,480","7,453,682,480","3,388,605,205,000","3,377,737,441,050","10,867,763,950","4,000,000,000","6,867,763,950"
"521","2016","중앙선거관리위원회","10,512,000,000","9,288,278,980","-1,223,721,020","638,197,173,000","621,991,776,550","16,205,396,450","249,110,150","15,956,286,300"
"522","2016","통계청","3,412,000,000","3,661,160,780","249,160,780","331,274,529,000","320,163,996,690","11,110,532,310",0,"11,110,532,310"
"523","2016","통일부","2,612,000,000","1,497,918,140","-1,114,081,860","462,343,290,190","405,191,883,680","57,151,406,510","6,073,270,190","51,078,136,320"
"524","2016","특허청","593,658,597,000","615,449,730,090","21,791,133,090","593,698,597,000","582,646,817,830","11,051,779,170","63,600,000","10,988,179,170"
"525","2016","해양수산부","1,613,985,869,000","1,919,449,756,540","305,463,887,540","6,314,782,418,100","5,640,826,070,800","673,956,347,300","384,764,563,270","289,191,784,030"
"526","2016","행정자치부","45,410,000,000","45,093,600,650","-316,399,350","38,775,313,666,350","38,719,617,046,590","55,696,619,760","32,174,174,610","23,522,445,150"
"527","2016","행정중심복합도시건설청","268,450,626,000","457,209,842,050","188,759,216,050","613,006,384,940","564,586,517,370","48,419,867,570","36,095,641,960","12,324,225,610"
"528","2016","헌법재판소","482,000,000","68,982,710","-413,017,290","40,592,150,000","39,230,587,070","1,361,562,930",0,"1,361,562,930"
"529","2016","환경부","5,037,512,808,000","5,602,233,824,220","564,721,016,220","10,196,795,411,650","9,954,549,117,880","242,246,293,770","184,342,801,500","57,903,492,270"
